节点inter_Subt4__1__24.txt的数据

Date: Tue Dec 26 15:45:34 CST 2023
User: L-lab
Spectrometer: HR200306
触发模式: 0
积分时间 (秒): 1.000000E-1
Scans to average: 1
启用暗噪声校正: true
启用非线性校正: false
滑动平均宽度: 0
X轴模式: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
321.237	-81.58
321.7	-47.58
322.164	-42.58
322.627	-64.58
323.09	-22.58
323.553	-25.58
324.016	46.42
324.479	-37.58
324.942	-68.58
325.405	-80.58
325.868	-30.58
326.331	-64.58
326.794	-62.58
327.257	-23.58
327.72	-34.58
328.183	-27.58
328.646	-93.58
329.109	-65.58
329.572	8.42
330.034	-58.58
330.497	-20.58
330.96	-29.58
331.423	-37.58
331.886	-33.58
332.348	-65.58
332.811	-69.58
333.274	-41.58
333.736	-3.58
334.199	-63.58
334.662	-107.58
335.124	-55.58
335.587	-30.58
336.049	-31.58
336.512	-41.58
336.974	-135.58
337.437	-86.58
337.899	19.42
338.362	-71.58
338.824	-47.58
339.287	-95.58
339.749	-12.58
340.212	-79.58
340.674	-15.58
341.136	6.42
341.599	-62.58
342.061	-71.58
342.523	7.42
342.985	-39.58
343.448	-36.58
343.91	-3.58
344.372	-55.58
344.834	-55.58
345.296	-19.58
345.758	-65.58
346.221	-47.58
346.683	-62.58
347.145	-25.58
347.607	-85.58
348.069	-19.58
348.531	-104.58
348.993	-88.58
349.455	-26.58
349.917	-96.58
350.379	-1.58
350.84	-99.58
351.302	20.42
351.764	-61.58
352.226	2.42
352.688	-30.58
353.15	-19.58
353.611	-83.58
354.073	-36.58
354.535	-76.58
354.997	-47.58
355.458	-33.58
355.92	-90.58
356.382	-7.58
356.843	-90.58
357.305	-80.58
357.767	-5.58
358.228	-23.58
358.69	-91.58
359.151	-17.58
359.613	-55.58
360.074	-89.58
360.536	40.42
360.997	-75.58
361.458	-21.58
361.92	-77.58
362.381	-56.58
362.843	-68.58
363.304	-56.58
363.765	-108.58
364.227	-115.58
364.688	-28.58
365.149	-53.58
365.61	-57.58
366.072	-25.58
366.533	-21.58
366.994	-36.58
367.455	-32.58
367.916	-46.58
368.377	21.42
368.838	-60.58
369.299	-3.58
369.761	-63.58
370.222	-84.58
370.683	-62.58
371.144	-55.58
371.604	10.42
372.065	14.42
372.526	-30.58
372.987	-43.58
373.448	-93.58
373.909	16.42
374.37	-65.58
374.831	-29.58
375.291	-28.58
375.752	-60.58
376.213	64.42
376.674	-12.58
377.134	6.42
377.595	-50.58
378.056	-81.58
378.516	-75.58
378.977	-26.58
379.438	-91.58
379.898	-29.58
380.359	-35.58
380.819	-106.58
381.28	-15.58
381.74	-75.58
382.201	-10.58
382.661	-87.58
383.122	-51.58
383.582	-61.58
384.042	-77.58
384.503	-80.58
384.963	-0.58
385.424	-73.58
385.884	-44.58
386.344	-81.58
386.804	-52.58
387.265	-88.58
387.725	31.42
388.185	-66.58
388.645	-7.58
389.105	-22.58
389.566	-45.58
390.026	-27.58
390.486	-97.58
390.946	-47.58
391.406	-64.58
391.866	-13.58
392.326	-37.58
392.786	-95.58
393.246	-67.58
393.706	8.42
394.166	10.42
394.626	-89.58
395.085	-10.58
395.545	-85.58
396.005	-44.58
396.465	-79.58
396.925	-53.58
397.385	-61.58
397.844	-82.58
398.304	-85.58
398.764	-80.58
399.223	-40.58
399.683	43.42
400.143	-16.58
400.602	-56.58
401.062	0.42
401.522	-61.58
401.981	-99.58
402.441	-35.58
402.9	-40.58
403.36	-32.58
403.819	-31.58
404.279	-79.58
404.738	-62.58
405.197	-34.58
405.657	-49.58
406.116	-55.58
406.576	-114.58
407.035	-14.58
407.494	-25.58
407.953	-115.58
408.413	-60.58
408.872	-63.58
409.331	-32.58
409.79	11.42
410.25	-73.58
410.709	-13.58
411.168	-36.58
411.627	-79.58
412.086	-48.58
412.545	-66.58
413.004	-84.58
413.463	-48.58
413.922	-103.58
414.381	-107.58
414.84	-74.58
415.299	-98.58
415.758	-38.58
416.217	-83.58
416.676	-43.58
417.135	-23.58
417.593	-17.58
418.052	-69.58
418.511	-40.58
418.97	-40.58
419.429	128.42
419.887	-7.58
420.346	-72.58
420.805	-83.58
421.263	25.42
421.722	-85.58
422.181	-88.58
422.639	-29.58
423.098	37.42
423.556	-32.58
424.015	-41.58
424.473	-75.58
424.932	-19.58
425.39	-62.58
425.849	-21.58
426.307	-16.58
426.765	-30.58
427.224	-54.58
427.682	-98.58
428.14	-12.58
428.599	-100.58
429.057	-8.58
429.515	-118.58
429.974	-51.58
430.432	7.42
430.89	73.42
431.348	-59.58
431.806	-66.58
432.264	-18.58
432.723	-18.58
433.181	-35.58
433.639	-4.58
434.097	-128.58
434.555	-46.58
435.013	-92.58
435.471	-83.58
435.929	-147.58
436.387	-34.58
436.845	-37.58
437.303	60.42
437.76	-113.58
438.218	10.42
438.676	-2.58
439.134	-42.58
439.592	-55.58
440.049	-39.58
440.507	-33.58
440.965	-35.58
441.423	-87.58
441.88	-109.58
442.338	6.42
442.796	-41.58
443.253	-32.58
443.711	-93.58
444.168	-59.58
444.626	-38.58
445.083	-50.58
445.541	34.42
445.998	-74.58
446.456	-22.58
446.913	9.42
447.371	-72.58
447.828	-90.58
448.285	0.42
448.743	-142.58
449.2	-70.58
449.657	-70.58
450.115	-125.58
450.572	-30.58
451.029	-59.58
451.486	-53.58
451.944	-14.58
452.401	-98.58
452.858	-69.58
453.315	-69.58
453.772	-52.58
454.229	-51.58
454.686	-64.58
455.143	-48.58
455.6	15.42
456.057	-45.58
456.514	-4.58
456.971	-43.58
457.428	-20.58
457.885	-55.58
458.342	-33.58
458.799	-102.58
459.256	-32.58
459.712	-45.58
460.169	5.42
460.626	-84.58
461.083	-52.58
461.539	-30.58
461.996	3.42
462.453	-4.58
462.909	-74.58
463.366	-55.58
463.823	-139.58
464.279	-67.58
464.736	111.42
465.192	-104.58
465.649	-84.58
466.105	-7.58
466.562	-36.58
467.018	-31.58
467.475	-35.58
467.931	-25.58
468.388	15.42
468.844	5.42
469.3	-56.58
469.757	-30.58
470.213	-107.58
470.669	-18.58
471.126	-40.58
471.582	-78.58
472.038	-40.58
472.494	-36.58
472.95	-46.58
473.406	-72.58
473.863	-50.58
474.319	-103.58
474.775	4.42
475.231	-73.58
475.687	-45.58
476.143	-93.58
476.599	32.42
477.055	-50.58
477.511	-23.58
477.967	-24.58
478.423	-74.58
478.879	-28.58
479.334	-24.58
479.79	-23.58
480.246	-80.58
480.702	-82.58
481.158	-76.58
481.613	-101.58
482.069	-26.58
482.525	12.42
482.98	18.42
483.436	-119.58
483.892	-14.58
484.347	-52.58
484.803	-22.58
485.258	-25.58
485.714	-81.58
486.169	-54.58
486.625	-76.58
